GWNO	EVENT_ID_CNTY	EVENT_ID_NO_CNTY	EVENT_DATE	DAY	MONTH	YEAR	TIME_PRECISION	Event Type	Actor	ALLY_ACTOR_1	INTER1	ACTOR2	ALLY_ACTOR_2	INTER2	INTERACTION	COUNTRY	ADMIN1	ADMIN2	ADMIN3	LOCATION	LATITUDE	LONGITUDE	GEO_PRECIS	SOURCE	Notes	Fatalities
475	1970NIG           	38499	11 July 2008	11	7	2008	1	Battle-No change of territory	Military Forces of Nigeria (2007-2010)		1	Unidentified Armed Group (Nigeria)		3	13	Nigeria	Bayelsa	Nembe		Nembe	4.533330	6.383330	1	Agence France Presse	The Nigerian Navy involves itself with a battle between two rival gangs in Nembe	0
475	1971NIG           	38540	16 July 2008	16	7	2008	1	Battle-No change of territory	Unidentified Armed Group (Nigeria)		3	Military Forces of Nigeria (2007-2010)		1	13	Nigeria	Rivers	Bonny		Bonny Island	4.449200	7.240000	1	All Africa	Militants and Military battle in Bonny.	0
475	1972NIG           	38541	16 July 2008	16	7	2008	1	Battle-No change of territory	Unidentified Armed Group (Nigeria)		3	Military Forces of Nigeria (2007-2010) Joint Task Force		1	13	Nigeria	Rivers	Port Harcourt		Port Harcourt	4.789170	6.998610	1	http://news.xinhuanet.com/english/2008-07/19/conte		0
475	1973NIG           	38546	17 July 2008	17	7	2008	1	Battle-No change of territory	Unidentified Armed Group (Nigeria)		3	Military Forces of Nigeria (2007-2010)		1	13	Nigeria	Delta	Ndokwa East		Niger Delta	5.326111	6.470833	2	The New York Times	Militants attack security forces in the Niger Delta	0
475	1974NIG           	38555	18 July 2008	18	7	2008	2	Battle-No change of territory	Unidentified Armed Group (Nigeria)		3	Military Forces of Nigeria (2007-2010) Joint Task Force		1	13	Nigeria	Bayelsa	Nembe		Nembe Creek	4.533330	6.383330	2	Afriquenligne		1
475	1975NIG           	38637	28 July 2008	28	7	2008	1	Non-violent activity by a conflict actor	MEND: Movement for the Emancipation of the Niger Delta		2			0	20	Nigeria	Bayelsa	Nembe		Nembe Creek	4.533330	6.383330	1	Dow Jones Chinese Financial Wire	Shell shuts down an oil facility in Bayelsa State after a militant attack	0
475	1976NIG           	38650	29 July 2008	29	7	2008	1	Battle-No change of territory	NURTW: National Union of Road Transport Workers		3	NURTW: National Union of Road Transport Workers		3	33	Nigeria	Ogun	Obafemi-Owode		Ogun	7.000000	3.583330	3	All Africa	Rival members of a Union clash in Ogun State	0
475	1977NIG           	38659	30 July 2008	30	7	2008	1	Battle-No change of territory	Unidentified Armed Group (Nigeria)		3	Military Forces of Nigeria (2007-2010)		1	13	Nigeria	Rivers	Degema		Abonnema	4.730120	6.773730	1	Agence France Presse	A soldier was killed and another injured when they attempted to breakup a dispute between two militant groups.	1
475	1978NIG           	38665	31 July 2008	31	7	2008	2	Battle-No change of territory	Unidentified Armed Group (Nigeria)		3	Unidentified Armed Group (Nigeria)		3	33	Nigeria	Cross River	Yala Cross		Gabu	6.855850	8.756940	1	Vanguard (Nigeria)	Community leader clash over mining rights in Gabu	0
475	1979NIG           	38674	01 August 2008	1	8	2008	1	Riots/Protests	Rioters (Nigeria)		5			0	50	Nigeria	Lagos	LagosIsland		Lagos City	6.453060	3.395830	1	All Africa	Many shops burnt and citizens injured as youths retaliate against the assassination of a Union Leader.	0
475	1980NIG           	38682	02 August 2008	2	8	2008	1	Riots/Protests	Rioters (Nigeria)	Muslim Group (Nigeria)	5			0	50	Nigeria	Kano	Nassaraw		Kano City	12.000120	8.528800	1	Agence France Presse	Muslim students riot against Christians following the publishing of a cartoon of Mohammed.	0
475	1981NIG           	38683	02 August 2008	2	8	2008	1	Riots/Protests	Rioters (Nigeria)	Muslim Group (Nigeria)	5			0	50	Nigeria	Kano	Nassaraw		Kano City	12.000120	8.528800	1	Agence France Presse	Muslim students riot against Christians following the publishing of a cartoon of Mohammed.	0
475	1982NIG           	38695	04 August 2008	4	8	2008	2	Violence against civilians	Unidentified Armed Group (Nigeria)		3	Civilians (International)		7	37	Nigeria	Ondo	Akure North		Akure	7.250000	5.200000	1	Vanguard (Nigeria)	Five gunmen kill an Industrialist in Akure.	1
475	1983NIG           	38724	06 August 2008	6	8	2008	1	Battle-No change of territory	Unidentified Armed Group (Nigeria)		3	Military Forces of Nigeria (2007-2010)		1	13	Nigeria	Delta	Ndokwa East		Niger Delta	5.326111	6.470833	2	Agence France Presse	Armed group killed one	1
475	1984NIG           	38743	07 August 2008	7	8	2008	1	Battle-No change of territory	Police Forces of Nigeria (2007-2010)		1	Military Forces of Nigeria (2007-2010)		1	11	Nigeria	Adamawa	Yola South		Yola	9.200000	12.483330	1	All Africa	Police and the Civil Defense Corps (NSCDC) clash in Adamawa State over jurisdiction of traffic signals.	0
475	1985NIG           	38751	08 August 2008	8	8	2008	1	Battle-No change of territory	MEND: Movement for the Emancipation of the Niger Delta		2	Military Forces of Nigeria (2007-2010)		1	12	Nigeria	Rivers	Bonny		Bonny Island	4.449200	7.240000	1	Reuters News	MEND wounds two soldiers on Bonny Island.	0
475	1986NIG           	38752	08 August 2008	8	8	2008	1	Battle-No change of territory	Unidentified Armed Group (Nigeria)		3	Military Forces of Nigeria (2007-2010)		1	13	Nigeria	Rivers	Bonny		Cawthorne Channel	4.483330	7.083330	2	All Africa	Nigerian Navy kills four militants outside of Port Harcourt.	4
475	1988NIG           	38815	15 August 2008	15	8	2008	1	Battle-No change of territory	Unidentified Armed Group (Nigeria)		3	Military Forces of Nigeria (2007-2010) Joint Task Force		1	13	Nigeria	Rivers	Port Harcourt		Port Harcourt	4.789170	6.998610	1	Associated Press	Unidentified gunmen attacked Nigerian military convoy in Niger Delta	0
475	1987NIG           	38814	15 August 2008	15	8	2008	1	Battle-No change of territory	Unidentified Armed Group (Nigeria)		3	Military Forces of Nigeria (2007-2010)		1	13	Nigeria	Delta	Ndokwa East		Niger Delta	5.326111	6.470833	2	Associated Press Newswires	Gunman attack a Navy boat. Navy retaliates	0
475	1989NIG           	38834	17 August 2008	17	8	2008	1	Battle-No change of territory	Unidentified Armed Group (Nigeria)		3	Unidentified Armed Group (Nigeria)		3	33	Nigeria	Kano	Nassaraw		Kano City	12.000120	8.528800	1	All Africa	A known gangster	0
475	1990NIG           	38835	17 August 2008	17	8	2008	1	Violence against civilians	Unidentified Armed Group (Nigeria)		3	Civilians (Nigeria)		7	37	Nigeria	Kano	Nassaraw		Kano City	12.000120	8.528800	1	All Africa	A known gangster	0
475	1991NIG           	38845	18 August 2008	18	8	2008	2	Battle-No change of territory	Udu Ethnic Militia (Nigeria)		4	Uvwie Ethnic Militia (Nigeria)		4	44	Nigeria	Delta	Warri South		Warri	5.516670	5.750000	1	All Africa	Three have been stabbed in Warri for fighting between to ethnic groups of the area.	0
475	1993NIG           	38858	19 August 2008	19	8	2008	1	Violence against civilians	Civilians (Nigeria)		7	Unidentified Armed Group (Nigeria)		3	37	Nigeria	Lagos	LagosIsland		Lagos City	6.453060	3.395830	1	Agence France Presse	Paul Ogundeji	0
475	1994NIG           	38859	19 August 2008	19	8	2008	1	Battle-No change of territory	Unidentified Armed Group (Nigeria)		3	Unidentified Armed Group (Nigeria)		3	33	Nigeria	Delta	Ndokwa East		Niger Delta	5.326111	6.470833	2	Reuters News	Two groups of armed men battle over control of oil production in the area of Sama.	0
475	1992NIG           	38857	19 August 2008	19	8	2008	1	Battle-No change of territory	Unidentified Armed Group (Nigeria)		3	Police Forces of Nigeria (2007-2010)		1	13	Nigeria	Ekiti	Ijero		Aramoko Ekiti	7.716670	5.050000	1	This Day (Nigeria)	An armed group raids a police station to free their incarcerated comrades. Three police are injured.	0
475	1996NIG           	38879	20 August 2008	20	8	2008	1	Violence against civilians	Military Forces of Nigeria (2007-2010) Joint Task Force		1	Civilians (Nigeria)	MEND: Movement for the Emancipation of the Niger Delta	7	17	Nigeria	Rivers	Port Harcourt		Port Harcourt	4.789170	6.998610	1	Agence France Presse	MEND accuses JTF of extra-judicial killings	0
475	1995NIG           	38878	20 August 2008	20	8	2008	1	Violence against civilians	Unidentified Armed Group (Nigeria)		3	Civilians (Nigeria)		7	37	Nigeria	Osun	Osogbo		Osogbo	7.766670	4.566670	1	Vanguard (Nigeria)	Hoodlums attack the Ooni of Ife	0
475	1997NIG           	38927	24 August 2008	24	8	2008	1	Violence against civilians	Military Forces of Nigeria (2007-2010) Joint Task Force		1	Civilians (Nigeria)		7	17	Nigeria	Bayelsa	Yenegoa		Yenagoa	4.924720	6.264170	1	Vanguard (Nigeria)	Soldiers in search of militants opened fire on a civilian boat	0
475	1999NIG           	38934	25 August 2008	25	8	2008	1	Violence against civilians	Unidentified Armed Group (Nigeria)		3	Civilians (Nigeria)		7	37	Nigeria	Lagos	LagosIsland		Lagos City	6.453060	3.395830	1	All Africa	Armed group kills two students and five others during an attack on them.	7
475	1998NIG           	38933	25 August 2008	25	8	2008	1	Violence against civilians	Unidentified Armed Group (Nigeria)		3	Civilians (Nigeria)		7	37	Nigeria	Yobe	Jakusko		Jakusko	12.369100	10.773100	1	All Africa	A man machetes seven to death in Yobe state for lack of payment of salary.	7
475	2000NIG           	38943	26 August 2008	26	8	2008	1	Violence against civilians	Unidentified Armed Group (Nigeria)		3	Civilians (Nigeria)		7	37	Nigeria	Imo	Owerri Municipal		Owerri	5.483330	7.033330	1	All Africa	Okechukwu Iwuagwu	0
475	2002NIG           	38983	30 August 2008	30	8	2008	2	Battle-No change of territory	MEND: Movement for the Emancipation of the Niger Delta		2	Military Forces of Nigeria (2007-2010)		1	12	Nigeria	Bayelsa	Southern Ijaw		Bayelsa State	4.750000	6.083330	2	Global Insight Daily Analysis	MEND kills up to 29 soldiers in a series of three coordinated attacks.	9
475	2005NIG           	38986	30 August 2008	30	8	2008	2	Battle-No change of territory	MEND: Movement for the Emancipation of the Niger Delta		2	Military Forces of Nigeria (2007-2010)		1	12	Nigeria	Rivers	Asari-To		Rivers	4.750000	6.833330	2	Global Insight Daily Analysis	MEND kills up to 29 soldiers in a series of three coordinated attacks.	10
475	2004NIG           	38985	30 August 2008	30	8	2008	1	Battle-No change of territory	MEND: Movement for the Emancipation of the Niger Delta		2	Military Forces of Nigeria (2007-2010)		1	12	Nigeria	Rivers	Port Harcourt		Port Harcourt	4.789170	6.998610	1	Al Jazeera	MEND launches series of attacks on Nigerian army in Delta	0
475	2006NIG           	38987	30 August 2008	30	8	2008	1	Battle-No change of territory	MEND: Movement for the Emancipation of the Niger Delta		2	Military Forces of Nigeria (2007-2010)		1	12	Nigeria	Bayelsa	Yenegoa		Yenagoa	4.924720	6.264170	1	Al Jazeera	MEND launches series of attacks on Nigerian army in Delta	0
475	2003NIG           	38984	30 August 2008	30	8	2008	2	Battle-No change of territory	MEND: Movement for the Emancipation of the Niger Delta		2	Military Forces of Nigeria (2007-2010)		1	12	Nigeria	Delta	Ughelli North		Delta	5.500000	6.000000	2	Global Insight Daily Analysis	MEND kills up to 29 soldiers in a series of three coordinated attacks.	9
475	2001NIG           	38982	30 August 2008	30	8	2008	1	Battle-No change of territory	MEND: Movement for the Emancipation of the Niger Delta		2	Military Forces of Nigeria (2007-2010)		1	12	Nigeria	Anambra	Anambra East		Asaba	6.183330	6.750000	1	Al Jazeera	MEND launches series of attacks on Nigerian army in Delta	0
475	2007NIG           	39037	05 September 2008	5	9	2008	2	Battle-No change of territory	Unidentified Armed Group (Nigeria)		3	Unidentified Armed Group (Nigeria)		3	33	Nigeria	Ebonyi	Ishielu		Ezillo	6.427700	7.792600	1	Vanguard (Nigeria)	Bystanders in Ezillo suffer the effects of two rival groups clashing.	0
475	2009NIG           	39126	09 September 2008	9	9	2008	1	Battle-No change of territory	AC: Action Congress 		3	Unidentified Armed Group (Nigeria)		3	33	Nigeria	Lagos	Apapa		Apapa	6.445560	3.359170	1	This Day (Nigeria)	Members of Action Congress and opposition group clash in Lagos State over a chairmanship candidate.	0
475	2008NIG           	39125	09 September 2008	9	9	2008	1	Battle-No change of territory	Unidentified Armed Group (Nigeria)		3	Police Forces of Nigeria (2007-2010)		1	13	Nigeria	Ebonyi	Ebonyi		Abakaliki	6.333330	8.100000	1	Vanguard (Nigeria)	A police officer was shot dead by armed men Akwa Ibom State.	1
475	2010NIG           	39127	09 September 2008	9	9	2008	1	Battle-Non-state actor overtakes territory	Unidentified Armed Group (Nigeria)		3	Police Forces of Nigeria (2007-2010)		1	13	Nigeria	Bayelsa	Brass		Sangana	4.333300	5.983300	1	BBC Monitoring Africa	Militants overran Conoil platform in Sangana; overpower Mobile Police Unit (MOPOL).	0
475	2011NIG           	39137	10 September 2008	10	9	2008	2	Violence against civilians	Unidentified Armed Group (Nigeria)		3	Civilians (Nigeria)		7	37	Nigeria	Imo	Ikeduru		Imo	5.500000	7.166700	2	Vanguard (Nigeria)	"FORMER Imo State Commissioner for health, Dr. Goderick Chilezie Anosike, narrowly escaped death when yet-to-be identified armed actors stormed his Umuariam, Obowo Local Government area country home and shot him at close range."	0
475	2012NIG           	39165	13 September 2008	13	9	2008	1	Violence against civilians	Civilians (Nigeria)		7	Military Forces of Nigeria (2007-2010) Joint Task Force		1	17	Nigeria	Bayelsa	Brass		Kula	4.341300	6.646100	1	IRIN News	Nigerian security forces attack villages in search of MEND militants; many civilians affected	0
475	2015NIG           	39168	13 September 2008	13	9	2008	1	Violence against civilians	Civilians (Nigeria)		7	Military Forces of Nigeria (2007-2010) Joint Task Force		1	17	Nigeria	Rivers	Akukutor		Soku	4.675500	6.680300	1	IRIN News	Nigerian security forces attack villages in search of MEND militants; many civilians affected	0
475	2016NIG           	39169	13 September 2008	13	9	2008	1	Violence against civilians	Civilians (Nigeria)		7	Military Forces of Nigeria (2007-2010) Joint Task Force		1	17	Nigeria	Bayelsa	Yenegoa		Tombia	5.000000	6.266600	1	IRIN News	Nigerian security forces attack villages in search of MEND militants; many civilians affected	0
475	2014NIG           	39167	13 September 2008	13	9	2008	2	Battle-No change of territory	MEND: Movement for the Emancipation of the Niger Delta		2	Unidentified Armed Group (Nigeria)		3	23	Nigeria	Delta	Ndokwa East		Niger Delta	5.326111	6.470833	2	Xinhua News Agency	Residents and MEND members clash in the Delta	0
475	2013NIG           	39166	13 September 2008	13	9	2008	1	Battle-No change of territory	Military Forces of Nigeria (2007-2010)		1	Unidentified Armed Group (Nigeria)		3	13	Nigeria	Delta	Ndokwa East		Niger Delta	5.326111	6.470833	2	Agence France Presse	The Army repels a militant attack off a Chevron oil Derek.	0
475	2017NIG           	39181	14 September 2008	14	9	2008	1	Battle-No change of territory	MEND: Movement for the Emancipation of the Niger Delta		2	Military Forces of Nigeria (2007-2010)		1	12	Nigeria	Bayelsa	Brass		Kula	4.341300	6.646100	1	All Africa	MEND declares oil war in Delta	0
475	2018NIG           	39182	14 September 2008	14	9	2008	1	Battle-No change of territory	MEND: Movement for the Emancipation of the Niger Delta		2	Military Forces of Nigeria (2007-2010) Joint Task Force		1	12	Nigeria	Bayelsa	Nembe		Nembe	4.533330	6.383330	1	All Africa	MEND declares oil war in Delta	0
475	2019NIG           	39183	14 September 2008	14	9	2008	1	Battle-No change of territory	MEND: Movement for the Emancipation of the Niger Delta		2	Military Forces of Nigeria (2007-2010) Joint Task Force		1	12	Nigeria	Bayelsa	Ogbia		Ogbomama	4.656600	6.216600	1	All Africa	Nigerian security forces attack MEND at Ogboma.	0
475	2021NIG           	39185	14 September 2008	14	9	2008	1	Battle-No change of territory	MEND: Movement for the Emancipation of the Niger Delta		2	Military Forces of Nigeria (2007-2010) Joint Task Force		1	12	Nigeria	Rivers	Akukutor		Soku	4.675500	6.680300	1	All Africa	MEND declares oil war in Delta	0
475	2020NIG           	39184	14 September 2008	14	9	2008	1	Battle-No change of territory	MEND: Movement for the Emancipation of the Niger Delta		2	Military Forces of Nigeria (2007-2010) Joint Task Force		1	12	Nigeria	Rivers	Port Harcourt		Port Harcourt	4.789170	6.998610	1	All Africa	MEND declares oil war in Delta	0
475	2022NIG           	39201	15 September 2008	15	9	2008	1	Violence against civilians	MEND: Movement for the Emancipation of the Niger Delta		2	Civilians (Nigeria)		7	27	Nigeria	Rivers	Asari-To		Rivers	4.750000	6.833330	2	Platts Commodity News	MEND attacks a flow station in south	0
